流動性口徑,負債閘口徑,年份段,組,期,主口徑,樣本N,未成熟,其他不可判,公司數,中位期內最大跌幅,觸及負33比例,觸及負80比例,觸及負50比例,最大單筆超額,可信度,勝率,中位超額,平均超額,p25超額,p75超額,平均盈虧比,中位盈虧比,前1%事件數,前1%佔總超額比例,前5%事件數,前5%佔總超額比例,剔走前1%後平均,剔走前5%後平均,簇數,2020年觸發佔比,勝率下限,勝率上限,平均超額下限,平均超額上限
含流動性閘(與①池可比),可判,全期 2010-2026,0 全部觸發(不分閘),6m,True,8122,1022,12,2211,-0.2073267793937441,0.2879832553558237,0.006402363949766067,0.11167200196995813,7.487853119910277,高,0.4413937453829106,-0.042958187885457244,0.018204443426792567,-0.23525980234263458,0.17495828315644144,1.4368246950147874,1.0302719686459365,82.0,1.3536810451170387,407.0,3.564006244933468,-0.006504233549513126,-0.049138685996598465,3008.0,0.1310022162029057,0.42540361504075436,0.456967370315905,0.0036970266602957937,0.03343599433958926
含流動性閘(與①池可比),可判,全期 2010-2026,0 全部觸發(不分閘),12m,True,7440,1704,12,2074,-0.2808988548590375,0.43091397849462365,0.029166666666666667,0.2200268817204301,11.705683397360184,高,0.4452956989247312,-0.057979093768720846,0.041646082794218366,-0.33335779853646563,0.25890722203666433,1.5313258890721428,1.009011690323668,75.0,0.9262586827507859,372.0,2.319909745863699,0.003102310292757041,-0.05786217953382668,2813.0,0.14301075268817204,0.42635274594339506,0.4638082649569395,0.017485374108038434,0.06448890920253057
含流動性閘(與①池可比),可判,全期 2010-2026,1 過三閘(現行①池),1m,True,1747,16,6,679,-0.084462323241419,0.03777904979965655,0.0005724098454493417,0.009730967372638809,0.7289663457738649,高,0.4962793360045793,-0.0012775070489561,0.0044586845796983875,-0.0690105081123774,0.0739476183442091,1.1141853259377148,1.0875332390213914,18.0,1.2056139283459069,88.0,3.5187447003011787,-0.000926311791496459,-0.011825987587423765,1136.0,0.11333714939896966,0.47197059914820244,0.5217409779529498,-0.0018846177788844577,0.011014201959647089
含流動性閘(與①池可比),可判,全期 2010-2026,1 過三閘(現行①池),3m,True,1681,82,6,662,-0.1309115714487038,0.12849494348602022,0.000594883997620464,0.026174895895300417,1.5379776085719985,高,0.4997025580011898,-0.0002054996003511,0.015282670021460302,-0.132031708130653,0.1319143898135559,1.1976178512924107,1.0009635157115855,17.0,0.5952745981934523,85.0,2.025854326184233,0.006248475775332906,-0.01651276334410266,1097.0,0.11778703152885188,0.47289121107069787,0.5266289049882331,0.0036649181212088594,0.027923103501856332
含流動性閘(與①池可比),可判,全期 2010-2026,1 過三閘(現行①池),6m,True,1567,196,6,637,-0.1785189147516517,0.2393107849393746,0.0012763241863433313,0.07211231652839821,3.5697477446936787,高,0.4345883854499043,-0.0425342887005777,0.007285750965029327,-0.19622566282659284,0.1502357073074923,1.3813749085039835,1.0320330874475494,16.0,2.5716513292485113,79.0,6.826930156060704,-0.011568784342869114,-0.044707480958354195,1036.0,0.1263560944479898,0.40877235018697167,0.4616386018996466,-0.011837532508418949,0.0263126308540654
含流動性閘(與①池可比),可判,全期 2010-2026,1 過三閘(現行①池),12m,True,1426,337,6,602,-0.25419588584486935,0.38359046283309955,0.010518934081346423,0.17040673211781207,11.705683397360184,高,0.4537166900420757,-0.04827569352452135,0.030538872245737387,-0.30749278119845114,0.2522843181347988,1.427060332120549,0.9936646693241592,15.0,1.0352489454263267,72.0,2.5832030355964273,-0.0010879066596106816,-0.05092024332106483,958.0,0.1388499298737728,0.4213133997836935,0.4851581272769553,-0.003084272519136239,0.06694514875740258
含流動性閘(與①池可比),可判,全期 2010-2026,2 只不過負債閘,1m,True,3210,22,2,1077,-0.0818789650518046,0.055763239875389406,0.0006230529595015577,0.019314641744548288,1.7398342065474424,高,0.5024922118380062,0.00053356370517775,0.0010554853506859097,-0.07460715859922225,0.0682919710313392,1.011455350367543,0.9036658709170484,33.0,5.698572352901645,161.0,16.08866594547308,-0.0050107870517084934,-0.016766818442950807,1799.0,0.15233644859813084,0.48194983999557195,0.522535303551042,-0.00461491955058455,0.007226594743089903
含流動性閘(與①池可比),可判,全期 2010-2026,2 只不過負債閘,3m,True,3106,126,2,1057,-0.13371533275002614,0.13425627817128138,0.00128783000643915,0.037025112685125566,1.8689694140634647,高,0.5,3.951667467675e-05,0.016129909908369232,-0.1239151397522863,0.13493089255924828,1.2117941037651658,1.0892994408302745,32.0,0.6328009098301762,156.0,1.9299395502451255,0.005984544854381243,-0.015793053105292297,1761.0,0.1574372182871861,0.47815258478761935,0.5221418097718025,0.0056292445770047194,0.02665166838270684
含流動性閘(與①池可比),可判,全期 2010-2026,2 只不過負債閘,6m,True,2885,347,2,1007,-0.1860531224894219,0.24124783362218372,0.0034662045060658577,0.08353552859618718,4.383040245156447,高,0.4461005199306759,-0.0329575656287773,0.008072556794127578,-0.200314698402189,0.1600713822263342,1.3277552731814424,1.0821665299903782,29.0,2.1197357903317853,145.0,5.924415404819226,-0.009130914652659994,-0.04185632023759586,1672.0,0.16949740034662045,0.4238431806498525,0.4685619231333814,-0.007801977459630883,0.02401377779520949
含流動性閘(與①池可比),可判,全期 2010-2026,2 只不過負債閘,12m,True,2663,569,2,965,-0.2536242302840127,0.3781449493052948,0.01952684941794968,0.17574164476154713,9.355625301048798,高,0.4558768306421329,-0.043436813416181,0.026660671763344804,-0.2721979212341905,0.24045257163114414,1.3967063970047586,1.0556298977299166,27.0,1.1046098866177578,134.0,2.730098209996932,-0.002817536688692557,-0.048569561430760896,1556.0,0.1836274877957191,0.4297568316561797,0.4828359065855257,0.0007082018832982102,0.053572546127093064
含流動性閘(與①池可比),可判,全期 2010-2026,3 只不過現金流閘,1m,True,589,7,1,261,-0.115148677327116,0.05263157894736842,0.001697792869269949,0.015280135823429542,1.16568438388532,高,0.45161290322580644,-0.0124429774615757,-0.0008981238069338159,-0.1035953576538287,0.0917297514678303,1.198226300439761,1.1765831806679121,6.0,-8.807772595416761,30.0,-27.336915486228474,-0.008899248545268976,-0.026815893390708754,379.0,0.057724957555178265,0.4100097776088798,0.49477442339920186,-0.018205668107924473,0.01583568338693237
含流動性閘(與①池可比),可判,全期 2010-2026,3 只不過現金流閘,3m,True,569,27,1,254,-0.1966725775963939,0.22144112478031636,0.0035149384885764497,0.07205623901581722,2.005349016365627,高,0.43233743409490333,-0.0339361536373716,-0.021305112380547858,-0.2150377266435583,0.1249972095762312,1.0860174972349492,0.8241499966890086,6.0,-0.6165121510559075,29.0,-1.8724804131054595,-0.034807006503258575,-0.06448510509056381,368.0,0.05975395430579965,0.38958153055913974,0.47789489106453387,-0.050144433140526766,0.006422024395448225
含流動性閘(與①池可比),可判,全期 2010-2026,3 只不過現金流閘,6m,True,533,63,1,232,-0.2729574284323929,0.3902439024390244,0.020637898686679174,0.1801125703564728,5.701597369111421,高,0.41088180112570355,-0.0847402541602185,-0.01187172504641822,-0.3175482824382859,0.2009088467682076,1.3409255984676838,0.9832294176554573,6.0,-2.780820020620959,27.0,-6.352384686080691,-0.04539587876024897,-0.09194301554440369,350.0,0.06378986866791744,0.3667248062015504,0.45569868941334457,-0.05896372632991379,0.039196681645694835
含流動性閘(與①池可比),可判,全期 2010-2026,3 只不過現金流閘,12m,True,490,106,1,209,-0.3876648390534537,0.5857142857142857,0.06938775510204082,0.3673469387755102,6.508599321119126,高,0.3836734693877551,-0.16382965343023825,-0.03763611363082397,-0.48048657007358064,0.22720789569455116,1.3740825642379204,0.861955197996791,5.0,-1.0637106818341437,25.0,-2.697200728623175,-0.07847077188474426,-0.1466293563480198,320.0,0.06938775510204082,0.33459058671824626,0.432382840342124,-0.10409001939041079,0.03246655153710435
含流動性閘(與①池可比),可判,全期 2010-2026,4 只不過市值閘,1m,True,213,1,0,136,-0.1042345082088606,0.03755868544600939,0.0,0.009389671361502348,1.661651513551652,高,0.5023474178403756,0.0002692863912068,0.0431917854940371,-0.0886258726147445,0.084114838168994,1.7907542249443347,0.9474983357653757,3.0,0.5043741045215573,11.0,1.079659660694315,0.021712781182263455,-0.003628004723521789,200.0,0.10328638497652583,0.4339622641509434,0.5700494378978734,0.009975380430716942,0.08121749062814296
含流動性閘(與①池可比),可判,全期 2010-2026,4 只不過市值閘,3m,True,201,13,0,127,-0.1744022819507884,0.19900497512437812,0.0,0.03980099502487562,2.5657186350808536,高,0.44776119402985076,-0.0433476296245579,0.05468404406247656,-0.2046385865837466,0.1605690247267197,1.8413800298126148,1.1916352367096679,3.0,0.6033130813299274,11.0,1.529495442429765,0.02202111834773751,-0.030631291437087746,191.0,0.10945273631840796,0.3793103448275862,0.5153502986560475,-0.00359344821246892,0.11597194245246248
含流動性閘(與①池可比),可判,全期 2010-2026,4 只不過市值閘,6m,True,180,34,0,116,-0.24934587703418148,0.36666666666666664,0.0,0.10555555555555556,4.480743596090268,高,0.40555555555555556,-0.0800196286643826,0.039370653560920114,-0.2779344093402225,0.19920318110117108,1.8381751643824797,1.2271468432188164,2.0,0.8883969333083733,9.0,2.15743018878363,0.004443255177019188,-0.04796713998268487,173.0,0.12222222222222222,0.33516409266409264,0.47802197802197804,-0.04038371498988527,0.12012411060745322
含流動性閘(與①池可比),可判,全期 2010-2026,4 只不過市值閘,12m,True,164,50,0,108,-0.3330046254237622,0.5121951219512195,0.018292682926829267,0.24390243902439024,6.633764091673658,高,0.4329268292682927,-0.0997186069194058,0.1682867481341719,-0.4287254798640714,0.42141748560214554,2.3746459172608794,1.4433146809893243,2.0,0.4348137678813974,9.0,1.0616704658590852,0.09628759202052448,-0.010980934409526215,159.0,0.13414634146341464,0.3614457831325301,0.5061728395061729,0.033399260999504535,0.33005980025723247
含流動性閘(與①池可比),可判,全期 2010-2026,4a 只不過市值閘(1 億至 5 億),1m,True,205,1,0,131,-0.1040100152534111,0.03902439024390244,0.0,0.00975609756097561,1.661651513551652,高,0.4926829268292683,-0.0041981994293323,0.037780292917576966,-0.0889255488366657,0.0810005517232166,1.746841782797484,0.9163844968707183,3.0,0.5991207486074693,11.0,1.2315344876187417,0.015370266268062866,-0.009243429671985659,193.0,0.1024390243902439,0.4264705882352941,0.5643938662158896,0.0024952512953300117,0.07621166394168016
含流動性閘(與①池可比),可判,全期 2010-2026,4a 只不過市值閘(1 億至 5 億),3m,True,194,12,0,123,-0.17708369860764905,0.20618556701030927,0.0,0.041237113402061855,2.280974557864144,高,0.4381443298969072,-0.0455571027710453,0.04167590861876602,-0.22782060663393555,0.1600619486422331,1.7530357976965838,1.047646815849687,2.0,0.5028483973941442,10.0,1.7619662470562905,0.020935070226123415,-0.03348148544827718,184.0,0.10824742268041238,0.3692171717171717,0.5075435467492905,-0.014841710335495228,0.10137700756595747
含流動性閘(與①池可比),可判,全期 2010-2026,4a 只不過市值閘(1 億至 5 億),6m,True,174,32,0,112,-0.25088288831009586,0.367816091954023,0.0,0.10919540229885058,1.8150746233659385,高,0.40804597701149425,-0.07148779242310305,0.020267843945373756,-0.2782664228285563,0.19926765317126102,1.641099524202651,1.2016685914959753,2.0,0.9150214113456548,9.0,3.384789388540771,0.0017423598988181254,-0.05097096857877462,167.0,0.1206896551724138,0.3352601156069364,0.4804945777193556,-0.0451946299944862,0.08855497874432938
含流動性閘(與①池可比),可判,全期 2010-2026,4a 只不過市值閘(1 億至 5 億),12m,True,158,48,0,104,-0.3315003273030109,0.5063291139240507,0.0189873417721519,0.22784810126582278,5.366672695005573,高,0.43670886075949367,-0.0892742830067145,0.14218628337624892,-0.3950190786993955,0.398490569089121,2.1967596256654134,1.511138558549905,2.0,0.38179424413865337,8.0,1.008986012617499,0.08902730672090563,-0.0013458310823984477,153.0,0.13291139240506328,0.3602165949992037,0.5189873417721519,0.012211707856783901,0.2754276429344007
含流動性閘(與①池可比),可判,全期 2010-2026,4b 只不過市值閘(低於 1 億),1m,True,8,0,0,8,-0.13879096256461365,0.0,0.0,0.0,0.8640009799623509,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),可判,全期 2010-2026,4b 只不過市值閘(低於 1 億),3m,True,7,1,0,7,-0.1606694753504628,0.0,0.0,0.0,2.5657186350808536,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),可判,全期 2010-2026,4b 只不過市值閘(低於 1 億),6m,True,6,2,0,6,-0.20480177958007834,0.3333333333333333,0.0,0.0,4.480743596090268,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),可判,全期 2010-2026,4b 只不過市值閘(低於 1 億),12m,True,6,2,0,6,-0.563304523452375,0.6666666666666666,0.0,0.6666666666666666,6.633764091673658,"低(樣本不足,只報樣本數)",,,,,,,,,,,,,,,,,,,
含流動性閘(與①池可比),可判,全期 2010-2026,5 不過兩閘(補完),1m,True,1008,22,2,543,-0.12151766214904895,0.07539682539682539,0.000992063492063492,0.018849206349206348,1.6731830654544644,高,0.4573412698412698,-0.0190031039577689,0.01156106762718617,-0.11050034111746188,0.09333774707664551,1.3872800456679109,1.0500433862597367,11.0,0.9833184961778254,51.0,2.772085562260434,0.00019498379314123382,-0.02157899543852115,662.0,0.09821428571428571,0.4255972096889349,0.4909287829691641,-0.0033603126348570956,0.025708932141642285
含流動性閘(與①池可比),可判,全期 2010-2026,5 不過兩閘(補完),3m,True,965,65,2,516,-0.1924597154507188,0.23626943005181347,0.0031088082901554403,0.07357512953367876,8.563105696593869,高,0.46839378238341967,-0.0229911759864678,0.0605760145233816,-0.1882848290392846,0.1900116403283658,1.7591866855802307,1.1851028072109802,10.0,0.46316243121832723,49.0,1.1992472427307885,0.03285999848220202,-0.012715248617876478,643.0,0.10259067357512953,0.4363394286696397,0.5020409206627436,0.027670758680663352,0.0993635927234873
含流動性閘(與①池可比),可判,全期 2010-2026,5 不過兩閘(補完),6m,True,896,134,2,487,-0.26081114564456276,0.3783482142857143,0.012276785714285714,0.17633928571428573,5.019270057208198,高,0.4720982142857143,-0.0247125599088317,0.07338508902981414,-0.27383199527868585,0.2645267237031249,1.6447102313491735,1.0791154613810554,9.0,0.41965228827573414,45.0,1.2212726673623056,0.04302099906409041,-0.017096769091945373,603.0,0.11049107142857142,0.4374290825453616,0.5073355021577716,0.03166224423892756,0.11736600642131288
含流動性閘(與①池可比),可判,全期 2010-2026,5 不過兩閘(補完),12m,True,797,233,2,441,-0.337171009806219,0.5094102885821832,0.0451693851944793,0.29109159347553326,8.614873204074891,高,0.465495608531995,-0.033126260255868,0.13012869358842255,-0.3861113699033733,0.3957496794023845,1.9014207970624135,1.1731227013832566,8.0,0.4099979134915441,40.0,1.0517204340296922,0.07755466664541921,-0.007085943292142296,550.0,0.12421580928481807,0.42982402126004665,0.5005814646058548,0.06798634639785546,0.19101459929667014
含流動性閘(與①池可比),可判,全期 2010-2026,6 三閘全不過,1m,True,147,2,0,101,-0.1338503142093741,0.09523809523809523,0.0,0.02040816326530612,1.2535425679632866,高,0.47619047619047616,-0.0153992800150029,0.022303560638863084,-0.12649983783014235,0.12434168690317576,1.4211487069459128,1.1032944951577446,2.0,0.6439290316953976,8.0,1.628554231015797,0.008051190439297232,-0.014825846177858946,137.0,0.07482993197278912,0.38926174496644295,0.5570663836004199,-0.01810774720048733,0.0630709831524599
含流動性閘(與①池可比),可判,全期 2010-2026,6 三閘全不過,3m,True,141,8,0,98,-0.2075471924451002,0.3049645390070922,0.0,0.1276595744680851,16.6471220607926,高,0.4326241134751773,-0.053554958526985,0.1750827115652706,-0.2219908730897111,0.2628250527987783,2.9807915492992922,1.5051431209300312,2.0,0.8021570514176549,8.0,1.1309438004103671,0.03513728105153253,-0.02430500289496031,131.0,0.07801418439716312,0.35,0.5180568045563545,-0.0042988924444934806,0.46951047675129093
含流動性閘(與①池可比),可判,全期 2010-2026,6 三閘全不過,6m,True,135,14,0,94,-0.258823555811053,0.4148148148148148,0.007407407407407408,0.22962962962962963,3.194321501805022,高,0.45185185185185184,-0.0531169448551822,0.12777915405625237,-0.33134916032554346,0.34706552866854024,2.050120320023525,1.3946227799411024,2.0,0.31638571795031745,7.0,0.8211387981929515,0.08866521337778877,0.024104601274629302,125.0,0.08148148148148149,0.359345848880597,0.5323741007194245,0.003062056130873703,0.25921183356704736
含流動性閘(與①池可比),可判,全期 2010-2026,6 三閘全不過,12m,True,116,33,0,79,-0.3125701552592526,0.49137931034482757,0.034482758620689655,0.3275862068965517,3.904266355596894,高,0.5086206896551724,0.028974830473213,0.3199641415543979,-0.36069442639844956,0.8223268751088489,2.6070651078460636,2.1742415970094147,2.0,0.19479062352288445,6.0,0.46500005375941,0.26215809405493035,0.18051793299582047,107.0,0.09482758620689655,0.41737318840579707,0.6018083083449132,0.14996553660404005,0.5039440972492993
含流動性閘(與①池可比),可判,全期 2010-2026,9 負債閘資料不足(不納入五組),1m,True,2142,18,1,733,-0.09617960172047885,0.05088702147525677,0.0014005602240896359,0.00980392156862745,2.372351894018505,高,0.4780578898225957,-0.0059256151960423,0.006567523059567687,-0.08698173851048195,0.07773951777184068,1.2190210943924622,1.0002427588408247,22.0,1.2790962260768033,108.0,3.6905637518736056,-0.0018519922967359908,-0.018608587597843857,1098.0,0.09850606909430439,0.45148198814409485,0.5067866180864686,-0.003106079420628407,0.016628691782142994
